age,gender,height_cm,weight_kg,bmi,training_hours_per_week,resting_heart_rate,vo2max,reaction_time_ms,sleep_hours,flexibility_score,performance_score,performance_level
20,Female,185.4,70.1,20.4,6.2,74.9,45.2,279.5,5.8,34.6,41.3,Intermediate
38,Female,166.4,82.3,29.7,4.7,51.8,54.0,215.5,4.9,27.5,37.5,Intermediate
24,Female,178.3,65.8,20.7,5.3,68.3,47.2,277.3,6.8,23.0,41.4,Intermediate
17,Male,185.4,63.5,18.5,0.0,68.8,40.5,236.4,8.9,18.4,35.9,Intermediate
39,Male,186.5,62.1,17.9,4.5,69.9,40.8,276.3,5.3,25.6,35.8,Intermediate
20,Male,181.4,66.2,20.1,12.9,54.0,47.8,323.3,6.9,36.0,63.2,Advanced
27,Male,164.2,72.3,26.8,6.2,50.4,50.9,259.5,8.1,35.9,51.5,Intermediate
25,Male,172.7,85.7,28.7,14.9,70.0,55.3,233.1,6.0,33.5,55.9,Advanced
25,Female,174.2,72.8,24.0,8.4,44.1,45.8,205.8,6.6,31.6,54.8,Intermediate
34,Male,156.2,79.8,32.7,6.9,59.5,53.1,270.2,4.9,19.1,27.6,Intermediate
26,Female,166.1,73.1,26.5,7.8,56.3,53.1,261.6,5.3,38.5,48.2,Intermediate
27,Male,189.3,58.9,16.4,4.1,66.2,45.0,242.5,7.8,31.2,52.2,Intermediate
32,Male,170.6,86.2,29.6,9.7,45.5,48.0,201.5,6.7,33.4,51.0,Intermediate
16,Male,160.2,59.5,23.2,0.0,54.0,23.3,276.1,5.4,14.9,7.3,Beginner
19,Male,179.9,62.7,19.4,15.4,46.3,54.2,198.4,7.6,44.7,87.7,Elite
20,Male,186.9,78.2,22.4,7.8,63.1,45.9,225.2,7.5,27.5,49.9,Intermediate
29,Female,157.4,75.1,30.3,3.7,49.4,43.4,184.2,5.6,24.2,29.3,Intermediate
29,Male,173.2,57.6,19.2,8.9,45.8,45.3,265.1,6.2,35.3,59.2,Advanced
36,Female,166.2,54.1,19.6,7.9,69.8,48.2,255.2,9.3,12.9,51.8,Intermediate
18,Female,166.9,81.1,29.1,8.4,66.7,46.5,259.0,7.0,24.7,36.0,Intermediate
33,Female,165.2,82.2,30.1,6.3,65.0,45.6,221.3,10.0,33.0,43.5,Intermediate
18,Male,177.4,71.3,22.7,9.7,40.2,49.2,211.9,6.6,36.4,64.4,Advanced
26,Male,174.1,58.2,19.2,8.7,45.3,42.0,193.6,6.3,35.2,60.3,Advanced
22,Male,188.9,70.1,19.6,6.8,51.3,43.9,254.5,4.5,31.2,46.8,Intermediate
29,Female,164.5,85.7,31.7,13.5,46.0,49.8,219.1,7.6,15.2,50.3,Intermediate
31,Male,190.1,73.8,20.4,4.1,65.1,31.9,231.5,6.7,20.3,29.6,Intermediate
20,Female,175.3,62.3,20.3,6.3,57.6,48.2,261.9,4.1,35.9,46.6,Intermediate
36,Male,176.1,79.5,25.6,22.3,55.7,52.8,260.7,5.6,49.5,79.4,Advanced
28,Female,166.8,93.4,33.6,13.7,51.1,55.7,223.2,6.6,23.3,51.1,Intermediate
31,Male,179.3,95.5,29.7,5.9,43.0,52.1,209.4,5.2,27.9,42.1,Intermediate
29,Male,188.9,76.3,21.4,4.0,51.0,38.2,316.6,7.7,38.6,42.5,Intermediate
22,Male,166.2,69.4,25.1,7.3,62.0,37.9,194.4,6.5,41.5,43.0,Intermediate
25,Male,186.3,52.1,15.0,7.9,71.3,60.2,207.5,5.2,34.8,67.9,Advanced
23,Male,168.1,61.1,21.6,11.3,63.8,49.5,218.6,6.4,33.8,59.7,Advanced
32,Female,170.4,85.4,29.4,5.1,58.9,43.3,251.3,7.2,16.7,27.8,Intermediate
39,Male,177.6,79.4,25.2,5.0,64.5,50.3,249.7,9.0,38.7,50.7,Intermediate
18,Female,174.6,72.1,23.7,4.0,63.5,34.3,171.7,8.6,23.2,35.9,Intermediate
38,Female,174.0,60.1,19.9,3.2,62.9,41.2,282.4,8.8,29.9,43.4,Intermediate
34,Male,174.9,79.1,25.9,9.6,53.2,42.5,191.4,8.9,30.8,54.7,Intermediate
17,Female,195.3,77.3,20.3,2.1,61.0,39.6,245.9,7.9,17.2,35.1,Intermediate
18,Female,176.6,76.2,24.4,7.6,56.8,49.1,216.6,6.7,29.1,50.1,Intermediate
38,Male,164.1,60.9,22.6,1.7,61.1,37.3,272.9,7.4,13.7,25.0,Intermediate
33,Female,162.8,61.9,23.4,12.2,45.9,46.4,204.5,6.1,20.2,56.7,Advanced
30,Female,172.1,54.4,18.4,0.0,63.3,39.5,255.3,7.2,31.5,36.5,Intermediate
30,Male,194.0,43.6,11.6,7.4,52.4,55.3,213.1,6.8,18.9,72.3,Advanced
24,Female,200.7,63.6,15.8,6.3,54.3,51.0,213.2,8.1,36.6,69.9,Advanced
28,Female,184.5,72.7,21.4,3.9,58.4,48.8,266.3,7.4,18.0,42.7,Intermediate
32,Female,162.8,64.4,24.3,13.5,69.4,55.1,273.5,8.0,42.7,66.7,Advanced
28,Female,165.7,83.5,30.4,2.8,80.0,44.5,249.1,6.8,48.5,27.3,Intermediate
33,Male,163.1,54.5,20.5,8.3,67.0,31.0,234.1,6.2,35.2,39.4,Intermediate
27,Male,165.9,85.8,31.2,5.8,66.0,47.8,254.7,7.4,25.0,31.0,Intermediate
37,Female,151.1,80.0,35.0,14.3,61.6,58.1,240.2,7.5,20.5,49.0,Intermediate
20,Male,180.7,55.0,16.8,6.2,67.4,48.2,339.8,5.3,19.5,41.6,Intermediate
28,Male,168.8,101.0,35.4,9.4,59.5,42.1,214.9,8.1,25.3,32.3,Intermediate
26,Male,193.6,67.3,18.0,10.0,66.4,54.5,201.1,7.1,31.6,68.0,Advanced
31,Female,179.1,57.9,18.1,13.1,68.8,39.1,253.6,6.5,36.7,57.6,Advanced
28,Male,182.3,58.4,17.6,5.2,60.3,45.8,267.9,5.7,23.6,45.3,Intermediate
38,Female,157.0,64.3,26.1,7.7,68.1,53.2,279.8,7.5,32.0,47.3,Intermediate
19,Male,170.0,65.7,22.7,9.2,68.8,47.8,224.9,7.3,22.5,49.2,Intermediate
39,Male,162.8,63.0,23.8,5.0,73.3,41.9,270.1,7.2,30.7,34.6,Intermediate
34,Male,158.6,73.5,29.2,13.7,70.1,43.6,252.6,7.2,18.7,40.2,Intermediate
16,Female,180.8,84.9,26.0,6.7,67.3,47.2,311.2,6.7,28.2,36.0,Intermediate
29,Male,175.6,62.0,20.1,11.2,52.1,60.9,267.8,7.3,25.7,71.6,Advanced
17,Female,159.5,73.2,28.8,6.6,59.0,38.0,317.2,7.3,16.9,23.9,Beginner
20,Male,188.1,83.0,23.5,2.8,74.8,49.2,247.4,9.4,27.6,42.3,Intermediate
32,Male,181.2,63.9,19.5,7.6,46.9,33.9,279.8,6.4,29.4,44.6,Intermediate
22,Female,168.6,61.6,21.7,5.6,61.0,58.0,350.3,9.5,23.1,54.7,Intermediate
24,Female,180.6,72.0,22.1,8.5,67.0,55.1,250.0,4.0,23.9,46.1,Intermediate
31,Female,176.6,31.6,10.1,7.5,61.6,44.9,290.1,6.0,31.4,62.0,Advanced
39,Female,168.9,69.2,24.3,11.0,48.3,43.0,249.0,6.9,28.3,52.5,Intermediate
29,Male,167.7,94.4,33.6,5.5,56.8,48.8,259.5,9.6,31.1,38.3,Intermediate
16,Male,182.1,64.7,19.5,11.4,68.6,42.8,200.5,7.2,38.8,60.9,Advanced
17,Male,178.2,89.9,28.3,5.7,72.6,26.4,262.2,7.2,39.7,20.4,Beginner
21,Female,160.0,74.9,29.3,8.3,46.5,43.6,241.1,7.2,47.2,49.5,Intermediate
37,Male,182.6,67.3,20.2,7.6,58.2,34.5,241.2,4.7,26.1,36.7,Intermediate
18,Female,162.4,72.8,27.6,6.3,49.0,30.2,255.9,8.0,33.1,33.1,Intermediate
17,Male,169.6,75.3,26.2,10.0,60.0,35.1,294.8,7.4,39.3,40.7,Intermediate
26,Male,183.4,62.4,18.6,10.8,50.6,49.3,211.9,7.0,32.1,68.7,Advanced
36,Female,173.4,52.5,17.5,13.6,58.0,54.0,299.7,9.2,31.7,77.6,Advanced
22,Female,183.9,66.7,19.7,2.3,55.4,29.6,292.8,7.9,31.4,32.9,Intermediate
25,Female,194.1,61.6,16.4,19.3,61.2,51.2,162.7,7.0,25.8,85.0,Elite
39,Male,167.8,77.4,27.5,11.2,53.5,55.8,241.4,7.2,31.7,59.1,Advanced
30,Male,181.2,78.2,23.8,9.2,53.2,51.4,265.1,6.5,45.8,60.0,Advanced
17,Male,183.7,64.7,19.2,10.6,50.8,43.3,258.5,6.7,32.5,59.5,Advanced
38,Female,187.5,76.3,21.7,10.3,47.8,32.8,132.6,6.0,31.6,52.1,Intermediate
19,Male,176.3,75.1,24.2,13.9,45.9,60.3,210.8,7.1,22.1,72.6,Advanced
22,Female,166.0,43.1,15.6,6.4,52.2,33.0,290.0,6.2,18.6,41.0,Intermediate
16,Male,159.7,81.6,32.0,1.3,61.4,36.7,240.1,7.2,21.1,13.4,Beginner
23,Male,182.4,53.6,16.1,2.6,52.5,23.4,245.8,7.0,36.2,36.7,Intermediate
38,Female,185.2,67.2,19.6,7.5,53.9,35.5,225.3,7.1,27.7,47.3,Intermediate
22,Male,184.9,89.3,26.1,10.2,67.2,45.3,276.0,5.6,38.1,43.0,Intermediate
32,Male,181.6,80.0,24.3,5.8,70.8,45.6,305.0,10.0,17.8,39.6,Intermediate
35,Male,164.6,54.1,20.0,3.8,49.9,57.9,254.7,8.1,24.0,59.4,Advanced
21,Male,184.5,70.8,20.8,2.9,73.6,49.5,349.6,7.9,18.8,34.8,Intermediate
18,Male,155.9,70.5,29.0,12.3,59.3,51.8,171.5,7.5,26.0,55.9,Advanced
32,Male,182.8,73.3,21.9,15.6,61.1,41.3,233.5,7.6,18.4,57.5,Advanced
26,Male,164.4,53.6,19.8,10.6,74.2,32.5,294.2,8.0,19.7,39.2,Intermediate
35,Male,163.8,96.2,35.9,5.6,64.5,54.1,259.7,5.9,24.3,24.7,Beginner
24,Female,160.8,75.3,29.1,2.4,43.0,61.3,222.5,6.7,23.5,46.0,Intermediate
38,Male,156.4,71.5,29.2,6.1,59.4,28.8,249.9,5.3,28.3,17.4,Beginner
39,Male,184.1,81.4,24.0,10.3,62.8,54.6,221.2,8.3,37.2,64.8,Advanced
24,Male,161.5,67.8,26.0,11.9,59.4,42.6,247.8,7.4,20.3,46.0,Intermediate
36,Male,178.2,77.5,24.4,3.0,61.7,48.3,241.3,8.2,41.4,47.1,Intermediate
35,Male,190.1,61.1,16.9,6.7,47.7,57.4,189.5,8.6,40.3,80.0,Advanced
38,Female,163.6,62.1,23.2,4.6,73.6,33.3,266.6,7.1,30.2,27.5,Intermediate
29,Female,181.4,76.6,23.3,17.5,47.8,53.8,280.3,8.1,38.5,79.3,Advanced
21,Male,163.7,70.1,26.2,10.6,53.7,47.5,204.2,4.6,35.0,49.7,Intermediate
35,Female,169.5,69.5,24.2,8.9,58.3,41.7,251.8,6.2,30.1,43.5,Intermediate
30,Male,165.3,74.4,27.2,6.0,59.6,40.1,240.6,8.8,31.2,39.9,Intermediate
33,Male,167.7,56.0,19.9,3.7,62.2,41.0,248.0,6.8,34.0,42.4,Intermediate
35,Male,181.3,38.7,11.8,8.0,48.9,51.5,258.3,7.4,29.6,74.3,Advanced
38,Male,176.0,66.8,21.6,6.6,56.2,44.4,201.2,7.3,36.6,54.2,Intermediate
18,Male,161.1,53.6,20.7,8.0,56.3,45.0,254.9,6.0,55.7,59.3,Advanced
36,Male,162.0,74.3,28.3,11.7,54.2,56.7,266.4,6.5,33.9,56.9,Advanced
23,Male,188.6,83.3,23.4,7.3,63.1,65.2,321.6,6.6,24.7,54.8,Intermediate
35,Male,159.1,67.7,26.7,1.1,63.3,31.5,225.7,5.9,29.7,16.8,Beginner
27,Male,189.8,53.0,14.7,6.9,66.8,42.7,231.7,6.5,31.9,55.0,Advanced
37,Male,167.1,68.5,24.5,10.9,65.0,43.3,229.9,7.0,33.7,50.1,Intermediate
20,Female,175.5,59.8,19.4,1.0,58.5,35.9,214.6,4.8,34.3,32.3,Intermediate
16,Male,177.2,83.7,26.7,0.4,63.0,45.0,265.5,7.2,9.8,20.6,Beginner
24,Female,170.2,70.1,24.2,13.2,48.0,27.1,225.9,6.2,29.7,43.6,Intermediate
32,Male,180.7,84.5,25.9,8.8,61.4,45.5,209.8,6.3,13.9,39.2,Intermediate
18,Female,172.6,60.2,20.2,12.4,51.7,46.3,250.8,6.8,36.7,65.5,Advanced
33,Male,166.2,69.7,25.2,5.4,66.1,35.9,231.5,7.1,28.9,31.7,Intermediate
21,Male,167.1,60.9,21.8,2.3,49.0,44.8,216.7,7.1,13.7,39.4,Intermediate
27,Male,171.7,75.9,25.7,7.3,47.6,35.2,264.1,6.5,23.7,34.4,Intermediate
37,Male,190.9,66.4,18.2,13.6,56.5,45.2,195.3,5.2,28.9,64.0,Advanced
21,Male,175.2,61.3,20.0,2.6,67.7,31.4,263.5,7.0,27.0,28.0,Intermediate
19,Male,168.9,53.0,18.6,6.9,71.1,37.0,229.7,4.7,36.2,40.1,Intermediate
37,Male,162.7,80.1,30.3,15.7,53.1,55.2,182.5,5.4,39.9,63.6,Advanced
36,Male,174.6,77.4,25.4,6.7,53.8,49.4,220.5,6.3,35.6,49.4,Intermediate
34,Male,169.6,63.3,22.0,5.6,59.9,58.0,286.8,6.7,33.5,54.5,Intermediate
18,Female,153.0,61.0,26.1,8.8,56.3,49.2,296.6,4.8,28.8,40.7,Intermediate
29,Male,180.2,75.8,23.3,10.0,51.1,30.0,254.4,8.0,20.7,40.7,Intermediate
37,Female,182.8,85.1,25.5,17.2,53.0,37.2,229.0,6.1,37.3,57.5,Advanced
17,Female,180.3,27.0,8.3,10.7,58.8,38.3,236.1,5.7,37.9,70.2,Advanced
26,Female,193.3,83.6,22.4,10.0,45.2,48.6,282.4,8.3,32.3,62.6,Advanced
24,Female,179.1,73.8,23.0,6.9,72.7,54.0,219.7,6.5,28.5,49.0,Intermediate
21,Female,172.0,76.0,25.7,6.7,59.6,54.7,264.3,7.3,20.6,46.2,Intermediate
24,Male,180.6,64.8,19.9,7.3,60.0,43.6,338.4,7.7,40.9,51.6,Intermediate
33,Male,183.3,58.0,17.3,12.7,52.8,48.5,267.5,6.1,23.8,64.4,Advanced
35,Male,174.2,73.7,24.3,10.3,57.0,59.6,275.1,6.4,38.4,63.0,Advanced
32,Male,177.7,50.2,15.9,4.0,52.2,37.8,196.3,7.9,43.6,58.7,Advanced
36,Female,173.9,85.7,28.3,13.2,56.4,56.9,121.7,6.6,36.3,67.6,Advanced
36,Female,188.8,75.9,21.3,16.1,60.1,59.9,187.4,7.8,28.5,81.3,Advanced
26,Male,187.9,57.7,16.3,13.9,52.4,46.1,319.4,7.4,35.3,71.1,Advanced
24,Male,172.8,77.1,25.8,10.4,58.8,43.6,277.6,6.0,23.6,40.8,Intermediate
34,Female,167.3,52.0,18.6,5.9,57.1,54.5,303.9,6.5,34.7,57.3,Advanced
36,Male,174.1,77.5,25.6,14.2,46.5,47.4,285.1,7.9,46.5,67.6,Advanced
18,Male,158.5,79.4,31.6,3.0,64.5,38.1,216.5,7.6,34.3,24.2,Beginner
17,Female,182.8,70.6,21.1,10.3,71.7,42.7,183.4,6.8,34.5,53.8,Intermediate
39,Female,184.0,77.0,22.7,6.5,57.8,43.8,255.4,9.4,33.8,52.9,Intermediate
18,Female,164.8,58.3,21.5,0.7,68.1,35.3,259.1,6.7,12.7,19.6,Beginner
35,Male,183.6,39.7,11.8,9.3,57.1,58.6,243.0,6.7,34.9,80.5,Advanced
32,Male,172.9,78.7,26.3,13.8,63.8,51.5,278.7,4.2,31.9,49.0,Intermediate
36,Female,193.9,82.1,21.8,8.2,55.0,49.3,216.9,6.4,33.3,56.6,Advanced
37,Female,198.6,85.1,21.6,10.0,60.8,32.9,296.2,7.4,38.0,45.1,Intermediate
39,Male,172.9,68.0,22.7,3.6,74.2,43.9,212.6,7.5,37.1,41.2,Intermediate
26,Male,159.9,57.7,22.6,7.0,63.4,30.2,264.4,9.2,30.4,38.9,Intermediate
32,Female,187.9,40.8,11.6,1.4,54.5,46.4,221.8,7.0,28.2,57.6,Advanced
27,Female,192.8,109.7,29.5,8.7,61.5,44.1,282.4,5.1,31.2,32.0,Intermediate
18,Female,182.9,78.2,23.4,9.5,56.7,38.0,222.5,7.9,30.8,49.4,Intermediate
38,Male,175.4,74.9,24.3,3.5,62.7,51.1,212.1,9.1,18.8,45.6,Intermediate
29,Male,186.3,62.1,17.9,6.7,65.5,45.7,290.3,8.0,38.8,56.0,Advanced
39,Male,163.7,72.5,27.1,11.7,61.0,45.8,208.2,7.9,28.3,52.3,Intermediate
37,Female,186.0,72.3,20.9,14.1,57.6,54.4,213.1,6.1,33.7,71.0,Advanced
22,Female,168.0,65.0,23.0,3.2,58.2,35.9,261.9,8.9,33.1,38.4,Intermediate
39,Male,173.1,74.1,24.7,14.4,63.3,36.1,217.1,7.0,27.0,48.8,Intermediate
23,Male,188.0,70.1,19.8,9.8,59.1,37.7,159.6,4.9,33.3,50.8,Intermediate
34,Male,187.7,89.2,25.3,13.6,58.4,48.9,281.9,10.0,25.9,62.4,Advanced
17,Male,173.5,50.1,16.6,4.8,60.3,44.7,304.7,9.5,29.6,55.3,Advanced
22,Male,168.6,65.0,22.9,2.7,62.9,31.7,262.6,7.1,22.9,24.3,Beginner
31,Male,176.4,71.0,22.8,10.8,54.7,43.3,285.1,7.1,39.1,55.3,Advanced
16,Female,166.1,70.8,25.7,8.5,42.0,42.1,215.4,6.9,17.0,45.0,Intermediate
37,Male,187.1,37.1,10.6,3.6,66.2,37.4,276.5,6.1,24.2,45.3,Intermediate
29,Female,168.3,67.6,23.9,11.6,68.9,39.8,233.0,7.3,26.9,46.3,Intermediate
18,Male,164.9,76.4,28.1,8.8,66.5,43.9,226.7,7.5,32.0,41.9,Intermediate
29,Female,183.8,36.7,10.9,7.1,61.6,60.0,273.7,8.7,24.3,77.5,Advanced
38,Female,178.6,85.7,26.9,1.0,67.0,38.4,250.0,5.8,32.0,20.1,Beginner
33,Male,169.0,78.3,27.4,10.1,62.4,47.2,315.7,7.5,37.7,46.7,Intermediate
37,Male,169.6,96.9,33.7,10.2,69.1,41.4,260.9,7.2,30.1,29.7,Intermediate
18,Male,172.8,58.9,19.7,6.8,52.9,37.1,245.9,5.8,28.5,43.4,Intermediate
21,Female,166.0,59.4,21.6,4.4,69.3,40.2,271.0,7.5,22.7,34.6,Intermediate
28,Female,176.8,55.7,17.8,8.4,66.9,48.7,280.5,8.3,41.7,63.4,Advanced
38,Male,173.0,65.9,22.0,16.7,50.1,60.5,272.2,8.1,42.9,86.6,Elite
26,Female,158.6,65.7,26.1,13.0,55.4,48.8,257.3,9.5,41.7,66.8,Advanced
20,Male,170.8,45.6,15.6,5.6,40.0,52.8,293.2,6.1,31.8,64.0,Advanced
26,Male,189.3,57.8,16.1,9.6,47.1,40.3,301.6,6.1,19.9,52.9,Intermediate
17,Female,165.7,79.4,28.9,6.7,55.8,50.4,337.9,6.9,23.0,35.1,Intermediate
27,Female,169.1,60.6,21.2,10.2,54.6,40.7,279.4,7.3,40.7,56.0,Advanced
39,Female,171.0,89.0,30.4,11.6,55.4,50.4,245.0,7.5,30.3,50.5,Intermediate
39,Female,173.9,52.1,17.2,15.8,61.7,50.1,212.4,7.6,33.0,78.4,Advanced
16,Male,161.2,77.5,29.8,9.0,63.0,49.7,211.2,6.2,37.8,45.0,Intermediate
33,Male,167.2,60.0,21.5,0.0,52.4,39.6,242.9,6.9,23.6,32.3,Intermediate
23,Female,173.1,73.2,24.4,7.9,61.4,35.3,218.7,6.8,22.9,35.9,Intermediate
36,Male,181.2,70.7,21.5,3.6,58.4,33.8,321.7,6.8,31.2,30.4,Intermediate
37,Female,180.0,76.5,23.6,7.7,61.2,51.8,214.0,7.6,26.6,53.8,Intermediate
34,Male,177.4,45.4,14.4,9.6,61.4,45.1,242.7,7.9,26.3,64.8,Advanced
17,Male,177.5,77.9,24.7,12.3,61.8,47.9,277.8,6.9,40.6,56.8,Advanced
32,Male,165.3,71.2,26.1,14.4,61.5,53.6,264.8,7.4,30.3,61.1,Advanced
23,Male,155.8,69.6,28.7,13.1,61.0,51.9,253.6,6.9,42.9,57.7,Advanced
34,Male,160.9,86.4,33.4,5.9,68.7,42.2,274.9,4.6,38.7,19.2,Beginner
38,Female,178.5,88.8,27.9,4.7,66.7,39.3,285.1,7.5,23.0,25.0,Intermediate
19,Male,179.7,88.7,27.5,8.4,55.1,48.8,209.5,6.8,25.4,46.4,Intermediate
25,Female,165.2,53.5,19.6,10.3,67.9,43.4,230.4,6.6,29.3,53.0,Intermediate
26,Female,191.7,82.1,22.3,13.0,59.0,40.5,247.1,9.4,40.7,64.6,Advanced
29,Male,191.4,65.2,17.8,6.3,68.4,22.8,234.7,7.8,28.3,34.6,Intermediate
29,Female,166.4,55.4,20.0,7.6,62.9,40.3,240.4,10.0,31.6,56.0,Advanced
26,Male,175.9,68.2,22.0,6.4,64.3,43.7,236.9,7.5,23.5,43.9,Intermediate
26,Male,185.8,54.1,15.7,4.1,65.4,28.1,275.6,6.6,23.6,32.3,Intermediate
19,Female,189.9,67.3,18.7,10.7,49.5,66.5,229.2,5.9,21.0,74.8,Advanced
38,Male,177.3,78.8,25.1,9.2,55.3,60.6,258.1,5.4,35.9,58.6,Advanced
25,Male,170.2,64.4,22.2,11.1,54.8,48.0,326.6,5.7,33.8,52.7,Intermediate
29,Female,180.8,73.9,22.6,8.7,70.6,47.0,265.3,5.0,29.0,41.7,Intermediate
33,Male,180.1,86.2,26.6,8.7,82.5,33.1,298.7,8.9,26.0,27.8,Intermediate
32,Male,192.2,74.3,20.1,12.0,47.7,62.8,238.4,6.3,31.5,77.0,Advanced
21,Female,182.7,92.2,27.6,0.5,65.8,34.6,233.7,6.0,32.4,17.0,Beginner
20,Male,180.0,74.8,23.1,4.6,52.1,53.6,356.2,8.9,7.0,42.4,Intermediate
34,Female,174.6,54.7,17.9,9.9,40.0,56.3,263.0,7.5,34.2,76.7,Advanced
21,Male,180.4,62.7,19.3,9.6,64.8,37.9,215.3,6.7,25.0,48.3,Intermediate
26,Female,153.4,69.6,29.6,6.3,48.2,44.2,264.5,7.0,29.4,37.2,Intermediate
27,Female,177.7,73.0,23.1,4.3,66.4,39.8,254.6,6.5,33.3,34.9,Intermediate
18,Male,181.5,81.7,24.8,13.7,50.1,40.2,189.4,9.0,33.8,64.1,Advanced
30,Male,159.0,57.8,22.9,4.3,58.6,40.2,222.4,6.2,35.8,39.9,Intermediate
39,Female,164.5,66.9,24.7,10.5,55.6,47.1,206.8,5.3,14.5,45.0,Intermediate
19,Male,156.2,74.1,30.4,1.0,74.3,40.9,244.4,7.6,27.1,17.6,Beginner
37,Male,180.3,74.1,22.8,6.2,54.7,48.3,198.7,7.3,18.2,48.6,Intermediate
28,Female,183.2,92.1,27.4,10.4,46.1,39.4,279.4,7.0,30.1,43.9,Intermediate
29,Female,160.8,49.2,19.0,1.2,61.4,38.8,317.0,5.7,35.5,32.1,Intermediate
29,Male,172.0,77.4,26.2,9.4,55.5,43.1,287.5,8.4,38.5,50.3,Intermediate
21,Female,165.0,73.6,27.0,12.2,58.0,44.9,234.5,7.0,21.2,47.3,Intermediate
26,Female,180.5,73.5,22.6,10.7,58.5,36.3,232.3,7.3,28.6,47.9,Intermediate
38,Female,165.3,89.2,32.6,4.4,87.9,32.6,250.1,5.8,34.5,6.8,Beginner
18,Male,166.1,62.7,22.7,5.2,52.3,34.9,163.3,7.3,32.0,44.0,Intermediate
24,Male,179.2,53.5,16.7,10.9,51.3,48.1,221.8,9.7,30.2,76.4,Advanced
30,Male,198.3,51.7,13.1,9.3,58.0,45.3,234.4,6.5,33.4,66.9,Advanced
22,Female,166.9,63.5,22.8,13.0,70.9,48.0,267.0,5.2,33.2,51.5,Intermediate
19,Male,168.2,73.4,25.9,2.5,84.6,38.9,327.4,6.0,28.7,14.2,Beginner
27,Male,172.0,70.5,23.8,2.5,62.1,38.3,306.9,9.7,16.0,30.1,Intermediate
30,Male,180.9,89.9,27.5,5.4,74.8,27.3,220.4,6.4,31.8,18.3,Beginner
33,Male,176.9,55.0,17.6,4.0,49.3,44.3,196.3,7.9,28.9,56.9,Advanced
23,Male,168.6,70.7,24.9,6.5,59.5,52.8,239.1,5.7,14.2,40.4,Intermediate
30,Female,170.4,59.2,20.4,8.0,51.1,40.0,251.9,8.3,10.4,46.8,Intermediate
21,Male,169.5,60.3,21.0,2.0,74.7,33.1,290.5,5.1,12.9,13.1,Beginner
32,Male,164.0,76.1,28.3,6.6,63.8,47.8,274.0,6.4,13.7,29.8,Intermediate
34,Male,185.0,81.6,23.8,8.8,70.5,56.3,338.9,6.7,22.2,45.6,Intermediate
16,Male,171.3,69.5,23.7,5.1,44.8,43.8,233.6,8.0,36.6,51.7,Intermediate
36,Female,180.1,60.9,18.8,7.1,72.6,56.2,200.5,7.0,22.5,57.6,Advanced
36,Male,168.8,56.5,19.8,9.6,69.0,58.9,238.0,5.9,32.5,62.6,Advanced
39,Male,176.1,66.5,21.4,9.2,63.3,51.6,283.3,5.6,34.6,53.1,Intermediate
38,Male,185.7,67.8,19.7,11.1,54.6,44.2,244.0,8.0,34.8,64.1,Advanced
23,Female,189.8,79.7,22.1,12.1,53.7,37.4,197.5,6.1,32.7,53.7,Intermediate
29,Male,184.7,54.7,16.0,9.3,68.5,37.4,281.6,7.7,20.1,48.5,Intermediate
22,Male,166.0,92.4,33.5,6.5,50.7,39.1,236.7,6.0,38.8,29.1,Intermediate
39,Female,160.4,104.0,40.4,8.6,66.3,49.3,152.1,5.7,36.3,28.1,Intermediate
24,Female,174.7,72.1,23.6,10.2,61.1,50.7,193.9,7.5,22.9,56.7,Advanced
26,Male,180.0,72.6,22.4,12.3,55.1,40.2,253.0,5.6,26.1,48.8,Intermediate
18,Male,192.1,72.8,19.7,16.2,54.6,57.0,228.1,5.8,19.6,72.7,Advanced
30,Male,174.2,77.0,25.4,9.1,76.0,39.3,242.0,5.5,28.6,32.5,Intermediate
36,Male,183.0,59.7,17.8,8.1,51.2,37.6,163.6,6.8,38.4,60.0,Advanced
35,Female,177.8,71.9,22.7,3.9,67.0,29.9,226.9,6.0,36.4,27.9,Intermediate
20,Female,162.8,68.2,25.7,0.2,56.8,28.6,272.5,4.2,37.1,12.5,Beginner
20,Male,181.5,64.9,19.7,15.7,58.4,56.8,155.9,7.9,35.1,85.4,Elite
31,Male,173.7,81.9,27.1,15.4,56.8,44.9,202.4,7.7,31.2,60.2,Advanced
38,Male,183.7,60.4,17.9,13.9,50.6,34.0,220.7,8.0,22.3,61.3,Advanced
21,Male,161.3,81.5,31.3,9.6,55.7,38.5,249.0,6.2,13.8,26.3,Intermediate
22,Male,183.2,74.9,22.3,12.4,59.9,51.2,293.5,5.1,39.2,57.9,Advanced
30,Male,173.8,82.4,27.3,11.2,60.3,34.1,289.8,5.3,37.2,34.3,Intermediate
37,Female,169.9,68.7,23.8,7.6,55.7,36.7,209.4,6.5,28.4,41.0,Intermediate
33,Male,190.8,65.0,17.9,4.9,55.4,38.2,224.6,6.9,28.0,46.7,Intermediate
24,Male,183.2,69.3,20.6,7.1,54.9,47.3,265.7,7.9,26.7,53.9,Intermediate
29,Male,183.0,81.7,24.4,8.6,62.1,39.9,276.5,8.5,25.3,42.9,Intermediate
30,Female,173.6,87.6,29.1,0.9,58.8,32.7,290.7,8.8,14.9,13.9,Beginner
18,Male,163.4,80.3,30.1,11.1,60.4,47.5,221.8,6.5,36.0,46.8,Intermediate
37,Male,162.2,44.8,17.0,8.3,57.0,63.3,263.6,7.4,45.3,79.3,Advanced
